,twt_date,retweet_count,like_count,tweet,user_id
29,2022-06-27T14:56:32.000Z,0,0,@iFood e a novidade Fake Cupom #fakupon #ifoodfake https://t.co/u2Niot1gJf,256473614
30,2022-06-27T14:55:33.000Z,0,0,as únicas notificações que chega pra mim é do ifood oferecendo cupom,1046070942080864258
31,2022-06-27T14:54:38.000Z,0,1,eu to num ódio dessa taxa de 1 real que o ifood ta cobrando pra pedido menor que 35 reais pqp,67071865
32,2022-06-27T14:54:13.000Z,0,0,pedindo uma comida duvidosa demais no ifood kkkkkkk vamo ve esse prato do dia porra,452353323
33,2022-06-27T14:54:06.000Z,0,0,"fico muito triste qd eu peço ifood esse horário e sei q a pessoa ta vindo me entregar de bicicleta no sol, queria poder dar um valor mt maior em gorjeta ou até uma refeição mas infelizmente num consigo no momento",713798690
34,2022-06-27T14:52:30.000Z,0,0,"Ninguém:

iFood:",1468359834
35,2022-06-27T14:50:50.000Z,0,0,@bobsbrasil @eroguro @iFood Vou chamar na DM :),5283872
36,2022-06-27T14:50:44.000Z,0,0,"@iFood tive problemas com um pedido ontem, não consegui resolver pelo app",957828721188196352
37,2022-06-27T14:50:42.000Z,0,2,Eu não acredito que a jiboia que sumiu e causou transtorno num bairro inteiro e virou notícia na TV foi encontrada dentro do forno da casa da dona. Certeza que a mulher vive de iFood.,21737790
38,2022-06-27T14:50:15.000Z,0,0,@Portilhoos Vou pedir tudo no iFood e foda-se kkk,141353715
39,2022-06-27T14:46:09.000Z,0,0,ifood se vc fosse uma empresa q prestasse qual vc seria,1406967115782012935
40,2022-06-27T14:45:52.000Z,84,0,"RT @robertpaiva2002: Muitos aí decide ir pro mundo errado pq querem fácil, eu tô sem trampo maior tempão, me cadastrei no ifood e hoje foi…",760337237682884608
41,2022-06-27T14:45:33.000Z,0,0,Venci mais uma vez hoje. Não pedi iFood e fiz um almoço gostosinho,2909151539
42,2022-06-27T14:45:33.000Z,0,0,"@mengaorcomics Agora mostra aonde o Ifood estava no segundo gol do Atlético mg quarta, e a ""conversa"" do Lacoste Alves com ele.",1530566495272587267
43,2022-06-27T14:43:13.000Z,0,0,Esses cupons p comida no ifood sempre me salva,2715249284
44,2022-06-27T14:42:45.000Z,0,0,@xxcamisxx pede no ifood finge q vc fez,2882073567
45,2022-06-27T14:41:37.000Z,0,0,"Eu abro o ifood e fico perdido, nunca consigo decidir 🫣",1649220978
46,2022-06-27T14:40:16.000Z,0,0,Baixei IFood só p pedir salada com frango desfiado 🥳,1137380967327383552
47,2022-06-27T14:39:03.000Z,0,0,Só 3 meses de namoro e eu indo lá no seminário cobrar o cara que passou o troco errado do ifood dela e ela no centro olhando preço de coisas para mim kkkkkkkkkkk,809150844574769152
48,2022-06-27T14:36:41.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,1105299179096756224
49,2022-06-27T14:35:52.000Z,0,0,"@Gproberti @iFood Nos chame na DM que vamos resolver isso, pode ser?",370382016
50,2022-06-27T14:35:50.000Z,0,0,Eu podia compra 10g mas comprei ifood ontem q lixooo,1239541482262052870
51,2022-06-27T14:34:37.000Z,0,0,"@iFood Detesto fazer isso por aqui, mas o app de vcs dificulta demais conversar com vcs. Vocês estão me impedindo de finalizar a compra.",3024851049
52,2022-06-27T14:31:54.000Z,0,0,pessoas normais sendo reconhecidas pelos seus feitos / eu: sendo reconhecida pelos entregadores do ifood (obrigada meus fãs) KKKKKKKKKKKKKKKK,148412037
53,2022-06-27T14:31:35.000Z,0,0,- O ifood não deixa meu VR em paz meu deus para,1453208423680589831
54,2022-06-27T14:31:19.000Z,0,0,@Cibaldi @iFood Vc e sua luta com o iFood kkkkkkk,97687086
55,2022-06-27T14:30:25.000Z,0,0,"@CentralFlaNacao @geglobo Vai pra Inglaterra Ifood, vc só engana os emocionados que na sua maioria e fã do câncer Ribas.",1530566495272587267
56,2022-06-27T14:30:10.000Z,0,0,cada dia um auge diferente no meu histórico de gordice: ESPERANDO O RESTAURANTE ABRIR COM O IFOOD ABERTO KKKKKKKKKKKKKKK https://t.co/HKyO1PYE5k,148412037
57,2022-06-27T14:30:08.000Z,0,0,"CUPOM DE DESCONTO CORNERSHOP BY UBER

Faça suas compras de mercado sem sair de casa com as 4 primeiras entregas grátis! Se cadastre pelo nosso link e aproveite os descontos exclusivos! https://t.co/3xIlq4vvc6   

 #uber #UberEats  #ifood   #mercado #rappi https://t.co/S7hEBfJjSw",1379193374436163586
58,2022-06-27T14:29:40.000Z,0,0,que hoje seja um dia abençoado no ifood pra mim 🙌,1209967643568021504
59,2022-06-27T14:26:55.000Z,0,0,"a nádia é assim

domingo: strogonoff de frango
segunda a sexta no trabalho: pede marmita com frango no ifood
sábado no barzinho: espetinho de frango

sério..............",1233368569808900096
60,2022-06-27T14:25:48.000Z,0,0,Essa taxa de serviço do iFood tá virando palhaçada,141053953
61,2022-06-27T14:25:28.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,1306336787095343106
62,2022-06-27T14:25:25.000Z,0,1,eu preciso parar de gastar com ifood 🗣,1214945643736829953
63,2022-06-27T14:23:45.000Z,0,1,“nunca vou pra casa de macho q eu não sou ifood” KKKKKKKKKKKK te amo bruna louise q me faz rir mesmo na ressaca,1450775120818102273
64,2022-06-27T14:23:33.000Z,0,0,"ok, o ifood tá de tiração cmg, todo mundo chega dps de mim e toca primeiro 🤦🏻",873922685373485056
65,2022-06-27T14:23:09.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,77239271
66,2022-06-27T14:22:55.000Z,1,0,RT @mellodorolo: a gordola desmontou a motinho do cara do ifood,1465438632454598663
67,2022-06-27T14:22:46.000Z,0,1,"Adoro ifood, adoro cupons, 3 batatas recheadas e uma coca 2lt por 53 reais, (detalhe: to sozinha no escritório e vou comer batata a semana toda aparentemente)",1282825534750294017
68,2022-06-27T14:22:41.000Z,0,1,os macho me perguntando oq eu quero de presente vou pedir ifood,1139225969053638657
69,2022-06-27T14:22:33.000Z,0,0,"Preciso parar de sair e viver de iFood pq eu tenho que economizar, quando minha mente vai entender isso?!",115094287
70,2022-06-27T14:21:59.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,768836376309751808
71,2022-06-27T14:21:45.000Z,0,1,@leticiacostam Não sei. Mas sabendo que não há serviço da Uber lá. Talvez não tenha iFood.,1475121796747870219
72,2022-06-27T14:18:18.000Z,0,0,"Felizmente o iFood viu que se tratava de uma conta fake e além de apagarem o comentário, devolveram minha nota. 🥹",482384919
73,2022-06-27T14:18:18.000Z,0,0,"criaram uma conta fake no ifood, pediram comida aqui e deram uma estrela sendo que todas as minhas notas são 5 estrelas. https://t.co/rsKwb49uya",482384919
74,2022-06-27T14:17:40.000Z,0,1,Tem ifood em Pedreiras?,38304212
75,2022-06-27T14:17:27.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,775497573419417600
76,2022-06-27T14:16:42.000Z,0,1,"Marquinhos sabemos que gabigol é importante e fundamental no Flamengo. Temos que entender que ele entrega muito em campo. Quando criticamos ele por perder gols e deixar alguns jogos difíceis ,é porque  sabemos que temos ifood em todos os jogos pro isso temos que marcar sempre https://t.co/5UQjQjkbFe",1217425623628636160
77,2022-06-27T14:15:42.000Z,0,0,@luisfwbiano vc acha que no interior de minas gerais tem ifood?,3298600596
78,2022-06-27T14:15:36.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,3239221255
79,2022-06-27T14:15:27.000Z,0,0,"Ontem pedi uma comida no iFood pra minha mãe, literalmente chegou em 10 min, fiquei chocada pq isso nunca acontece kkkkk",2183527337
80,2022-06-27T14:15:12.000Z,0,5,mal espero dar 11h p abrir o ifood https://t.co/WVu29GbXMF,1249318233636773897
81,2022-06-27T14:13:57.000Z,0,0,"Ads do ifood.
Como odeio esse app https://t.co/FtcKX7NgTB",388469345
82,2022-06-27T14:13:27.000Z,0,0,@McDonalds_BR @iFood Chamo sim! Obrigada.,721535803663507456
83,2022-06-27T14:11:34.000Z,0,0,"@MarlonOReal @Ottopatamar @MeuMengaoOfc @andrinhopereira Arrascaeta tá indo embora ? , Pensei que era o ifood",1077994936543469572
84,2022-06-27T14:07:59.000Z,0,0,@mialmeiidaeu @iFood Oie! Vamos te ajudar. Chama a gente na DM?,54973131
85,2022-06-27T14:06:52.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1318947160902258688
86,2022-06-27T14:05:36.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,3844811261
87,2022-06-27T14:05:02.000Z,0,0,"Dica para começar a semana leve! 😋😉

Pratos executivos, confira em uma das nossas lanchonetes de shopping ou de rua.
Confira nossos lojas no link da Bio, ou peça pelo delivery Parmê ou Ifood.

#Parme #pratos #Massas #gastronomia #pizzatime #almoco #boadoalmoco https://t.co/Z8KXs3spCT",366122268
88,2022-06-27T14:03:53.000Z,0,0,@AlexSan52318489 @SiteResenha E é msm. Na época q a torcida perseguia o Márcio Araújo ele pegava pesado no meio 10 x mais q o ifood.,1396163982910791686
89,2022-06-27T14:03:36.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1031542762401935360
90,2022-06-27T14:02:40.000Z,0,1,valor mínimo do ifood eu te odeio🫶,1424120311331622913
91,2022-06-27T14:02:39.000Z,0,0,"Só queria um @OutbackBrasil no meu almoço, mas não tem truffled Burger no ifood 🥹🥹🥹",127084017
92,2022-06-27T14:02:05.000Z,0,0,"Aqui tudo é feito no dia!
Utilizamos ingredientes de qualidade e fresquinhos 🍛

Peça pelo iFood 📱 
Ou busque a loja mais próxima em nosso site.

*Consulte disponibilidade

#DivinoFogao #EDivinoMesmo #ComidaDaFazenda #ComidaTipica #DaFazendaParaAMesa #FeitoNoDia https://t.co/bPeYSwVRvV",251193445
93,2022-06-27T13:59:54.000Z,0,2,O dia que eu me humilhei por 50 reais no ifood na festa a fantasia da empresa #NovaFotoDePerfil https://t.co/VX9LGqFlmv,735398520
94,2022-06-27T13:59:02.000Z,67,0,"RT @MaxPeixoto91: Se homem engravidasse, o aborto estaria no Ifood.",181760233
95,2022-06-27T13:57:54.000Z,0,0,"Aguardando os 3 minutos pra meus restaurantes abrirem no iFood, because não vou fazer almoço kk",2909151539
96,2022-06-27T13:56:20.000Z,0,1,"@darllanmarinho @iFood Imagina um cupom com esse valor, Darllan 😍🧡",1387391576738041859
97,2022-06-27T13:56:15.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1453197861177397248
98,2022-06-27T13:55:28.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,1396539420908601349
99,2022-06-27T13:54:43.000Z,0,1,doida querendo um doce tipo bolo no pote ou copo da felicidade mas no ifood ta caríssimo,1491616884
100,2022-06-27T13:53:24.000Z,0,1,"@rafaejasteb @iFood um dia fui usar um cupom, e quando fui finalizar a compra a entrega que era grátis, com o cupom não ficava grátis mais
simplesmente raiva",536052842
101,2022-06-27T13:53:19.000Z,0,0,"@josejunniors @iFood Portanto, indicamos que entre em contato com o IFood através do próprio aplicativo na área de ''Fale Conosco'' ou pelo telefone (11) 4003-0706.",145646188
102,2022-06-27T13:53:16.000Z,0,0,@josejunniors @iFood Os pedidos que são feitos através do IFood são de exclusiva responsabilidade do aplicativo de entregas. Vale ressaltar que é o entregador da plataforma que escolhe e faz a retirada do produto.,145646188
103,2022-06-27T13:53:12.000Z,0,0,@MarcelAlmeidaaa @iFood Se o ifood não resolver eu broto naquele Chiquinho,908720767931691008
104,2022-06-27T13:53:11.000Z,0,0,"@josejunniors @iFood Olá, tudo bem? 💙

Pedimos desculpas por essa situação. Essa não é a experiência que queremos para os clientes da Pague Menos.",145646188
105,2022-06-27T13:52:17.000Z,0,0,@MarcelAlmeidaaa @iFood Fiquei com menos 70 conto e sem sorvete,908720767931691008
106,2022-06-27T13:51:24.000Z,0,0,"@iFood hoje é meu aniversário e eu sou uma cliente muito fiel e mereceria um presentinho, me dá uma moralzinha aí?!",1016818770151706626
107,2022-06-27T13:50:49.000Z,8,0,RT @Roberto72531671: @capitaoderrite @PaideHugo Cidadão honesto e trabalhador não é respeitado pelos políticos e pela imprensa militante. O…,1431368599344721925
108,2022-06-27T13:50:38.000Z,0,0,"Te falar viu @iFood 
Já foi melhor

Disponibiliza o cupom, fala que é a loja da lista 
E quando a gente vai finalizar a compra, ⚠️ cupom não disponível ⚠️ https://t.co/TjKSOX4iB4",2327321208
109,2022-06-27T13:50:34.000Z,1,0,RT @richardeeh: abaixo assinado pra ter os salgados da pimpão no ifood😭,940462120013049858
110,2022-06-27T13:49:40.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,834807514210373633
111,2022-06-27T13:49:24.000Z,0,0,"@iFood hoje é meu aniversário e eu sou uma cliente fiel que mereceria um patrocínio de almoço. 
Me dá uma moral aí?!",1016818770151706626
112,2022-06-27T13:48:57.000Z,0,1,@Afonso_17_ @iFood Sacanagem isso aí em,868287873635803140
113,2022-06-27T13:48:51.000Z,0,0,tem padaria a 1m da minha casa mas paguei 4 conto de entrega no Ifood pra não ter que tirar a camisola,1430270565982609408
114,2022-06-27T13:47:43.000Z,3495,0,RT @luis7md: Escrever “sem cebola” nas observações de um pedido do iFood tem zero credibilidade. Já tentei em maiúsculas e seguido de excla…,1365939227804983296
115,2022-06-27T13:47:15.000Z,0,0,@vilardileonardo Me da a linguiça desse ifood? Hehe,336127027
116,2022-06-27T13:46:31.000Z,0,0,"Compro constantemente no @iFood inclusive cupons mensais, porém ando muito decepcionada com qualidade dos restaurantes mandam comida com qualidade duvidosa e quando cupons acabam o aplicativo não envia nenhum cupom extra. #delivery #ifood #comida #fastfood",65250523
117,2022-06-27T13:45:55.000Z,0,0,"Diante da acusação, o iFood afirmou que a prática de divulgar bilhetes nas mochilas de entrega é muito comum entre os motoboys e que não houve nenhuma ""criação genuína"" no bilhete escrito pela criança.",1382348272401055746
118,2022-06-27T13:45:53.000Z,0,0,"O caso repercutiu, e pai e filha chegaram a ser entrevistados em programas de TV e o iFood acabou promovendo uma publicidade inspirada na cena.",1382348272401055746
119,2022-06-27T13:45:52.000Z,0,0,Foda se pedi um bolo de cenoura no iFood,1292247060
120,2022-06-27T13:45:52.000Z,0,0,"O que podemos aprender sobre direitos autorais com este caso? 
https://t.co/5zJJYXIicR",1382348272401055746
121,2022-06-27T13:44:30.000Z,0,2,"Minha alegria do dia foi receber um cupom do iFood de 30,00 na caixa de leite 😂",1234576744717398016
122,2022-06-27T13:44:13.000Z,0,0,@victorsotto__ @iFood Tô na mesma,1422982816934113287
123,2022-06-27T13:44:01.000Z,0,0,@iFood Ifood não resolve nada. Do dia pra noite não consigo fazer pedidos. E comprei Gif cards pra usar na conta e???? Manda pedir ajuda. Sendo que nem tô usando usando meu saldo pra fazer o pedido. Isso é um absurdo. O suporte de quer dar atenção a isso. Desde sábado nesse problemaaaaa,1422982816934113287
124,2022-06-27T13:43:59.000Z,0,0,Será q o Ifood te entrega aqui em ksa??,1370819656131416069
125,2022-06-27T13:43:53.000Z,0,1,Por que o restaurante deixa o item disponível no cardápio do ifood pra só depois que o pedido é feito ele informar que o item tá indisponível????,56416684
126,2022-06-27T13:42:30.000Z,0,0,Passando pra dar bom dia e dizer que o @iFood é a pior empresa do Brasil na minha opinião ♥,184478039
127,2022-06-27T13:42:26.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1159540509339201537
128,2022-06-27T13:40:52.000Z,0,0,o ez virou entregador de ifood https://t.co/XyYuZejsRV,1396610864086757378
129,2022-06-27T13:40:22.000Z,0,1,"Empresa da Chiquinho deu como produto entregue agr 6hr da manhã, fiz o pedido 23hr de ontem, e não entregaram e nem estornaram meu dinheiro, resolve aí irmão @iFood",908720767931691008
130,2022-06-27T13:39:46.000Z,41,0,"RT @nicole_cdzinha: Entregador do iFood me parou na rua de madrugada e pediu uma mamada, óbvio que ajoelhei e tirei todo o leite  🏍️

Assis…",1393582745285234688
131,2022-06-27T13:39:06.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,223888043
132,2022-06-27T13:38:43.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,2738006440
133,2022-06-27T13:36:57.000Z,0,0,Saudades das Quentinhas 1 real do ifood😭,1195609894713516033
134,2022-06-27T13:36:13.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,94659063
135,2022-06-27T13:34:57.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,1341987836711596032
136,2022-06-27T13:34:43.000Z,0,0,"@iFood eu fiz um pedido ontem, paguei via pix pq só tinha essa opção e foi cancelado pq não confirmaram ele a tempo. Falaram que em até 4 horas iriam fazer o estorno, e já se passaram quase 12 horas, e aí?? Vou no procon hoje mesmo se não receber o meu estorno https://t.co/YWr112gJGu",2388031412
137,2022-06-27T13:34:13.000Z,0,0,@evamarcello me ajuda enviando um ifood de macarronada do zio 🥺🥺🥺,3001443957
138,2022-06-27T13:34:04.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1214879973011533824
139,2022-06-27T13:33:46.000Z,0,0,"@iFood se eu tenho que pagar 12 reais de frete, não deveria existir mínimo de compra",141360208
140,2022-06-27T13:33:21.000Z,0,0,"@Kamila_Andrade5 Meu Deuss, a ultima vez q eu pedi tava tipo 6,25 no ifood",127273047
141,2022-06-27T13:32:34.000Z,0,0,"@ka_souzac bem feito, quem usa ifood em btg plmds",3192751433
142,2022-06-27T13:31:03.000Z,0,0,não aguento mamãe conversando com as vizinhas sobre fazer comidinha pro filho dela. realidade: ifood,184659774
143,2022-06-27T13:30:23.000Z,0,0,"DOZE
DOZE
vezes que comprei ifood esse mês",1259984586085367810
144,2022-06-27T13:30:19.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,199901650
145,2022-06-27T13:30:17.000Z,0,0,@fferbr @iFood Tá complicado! Kkk,1524865600660684810
146,2022-06-27T13:29:28.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,891641957256179712
147,2022-06-27T13:28:22.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1429457648286580749
148,2022-06-27T13:27:42.000Z,0,0,@p002_cn tá doido no iFood é mt caro,3390061029
149,2022-06-27T13:27:38.000Z,1,0,RT @tripthelotus: entrega não rastreável no ifood é o maior motivo da ansiedade paralisante no nosso país diz estudo,1238988610986217485
150,2022-06-27T13:27:22.000Z,3495,0,RT @luis7md: Escrever “sem cebola” nas observações de um pedido do iFood tem zero credibilidade. Já tentei em maiúsculas e seguido de excla…,748005537460162561
151,2022-06-27T13:26:59.000Z,0,6,mais um dia e eu tendo que pedir pão pelo ifood pois estou com vontade de comer e não dá pra ir comprar 👍🏽,1521904705609342978
152,2022-06-27T13:26:27.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,1176618139494342656
153,2022-06-27T13:26:24.000Z,0,1,@Monivilela Me passa o endereço que mando o ifood entregar,2350417862
154,2022-06-27T13:25:27.000Z,19,0,RT @JandersonMF1985: Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar…,76223082
155,2022-06-27T13:25:15.000Z,0,0,"🏷cupom rappi: Comeguriaprime 

Quer entregas grátis e ilimitadas ?Com o cupom COMEGURIAPRIME vocês ganham Rappi Prime Basic por um mês! 
*pode cancelar antes de completar 1 mês!
#rappi #delivery #cupom #desconto #ifood  #uber #janta #theboys https://t.co/OOl6Uemgqq h de d",1351507098803318787
156,2022-06-27T13:25:06.000Z,2,0,"RT @NoticiaPreta: Oportunidade na área de tecnologia. Quem vai?! #tecnologia #estágio

https://t.co/iFugn5VwpK",193151042
157,2022-06-27T13:24:46.000Z,0,0,@pirolatataxi acabei de pedir almoço no ifood kkkk,123133975
158,2022-06-27T13:23:49.000Z,7,0,RT @Sociofla2021: Grande Notícia!!! Adeus Ifood!!!,1207624401828618241
159,2022-06-27T13:22:29.000Z,1,0,"RT @joeandersonvp: Dorival Jr, enfia o Ifood Pereira no seu ânus, junto com toda a panela 85.",1357047822382751751
160,2022-06-27T13:21:21.000Z,8,0,RT @Roberto72531671: @capitaoderrite @PaideHugo Cidadão honesto e trabalhador não é respeitado pelos políticos e pela imprensa militante. O…,1405631491464380419
161,2022-06-27T13:17:07.000Z,19,21,"Gente estou precisando de uma ajuda pra pagar meu aluguel pois moro sozinho e o dinheiro que eu tinha usei pra arrumar a minha bicicleta que é o meu ganha pão já que trabalho fazendo entrega de ifood, o aluguel vence hoje e preciso do dinheiro o quanto antes, quem puder ajudar+",3367890413
162,2022-06-27T13:16:10.000Z,0,1,Ifood me dando prejuízo mais uma vez e não consigo ajuda de JEITO NENHUM. que ódio!!!!!!!,1301872749598646272
163,2022-06-27T13:15:52.000Z,222,0,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,820108364
164,2022-06-27T13:13:18.000Z,0,0,"Legal que a padaria que eu adorava comprar pão pelo iFood dobrou o valor mínimo e por causa disso não vou poder comprsr mais nada, até pq sem condições de comprar 20 reais em coisas de padaria",49184654
165,2022-06-27T13:13:13.000Z,0,0,E eu que ganhei 100 reais no ifood de presente kkkkk,387380814
166,2022-06-27T13:12:25.000Z,0,2,"@Mlser3Moro É a visita do Prato Feito...
Era assunto do iFood!",89233350
167,2022-06-27T13:12:01.000Z,0,1,"@ulucasfraga @iFood oi, Lucas! 
Sinto muito pelo ocorrido, já entrei em contato com nosso suporte e eles estão acompanhando seu caso. Qualquer coisa pode me me chamar por aqui também.",1366384187348025350
168,2022-06-27T13:11:55.000Z,0,0,@swiftiecreature quando eu entrar de férias espero ficar deitada na cama pedindo ifood até meu quarto virar um chiqueiro e eu ter que levantar pra arrumar !!!!!,1472308219829796865
